Code,Description
5355271000006111,"Cancer - unknown origin"
3075171000006111,"Non-keratinizing epidermoid carcinoma - small cell"
316311000006112,"[M]Secretory breast carcinoma"
6246621000006114,"Malignant tumor of paraurethral gland"
1551691000000115,"Cancer chemotherapy management plan"
2534481000006111,"Adrenal cortical tumour, malignant"
3418911000006113,"Mesenchymal chondrosarcoma"
2930531000006110,"Carcinoma arising in an odontogenic cyst"
4751171000006111,"Malignant tumour of abdomen"
6244011000006116,"Malignant tumor of upper gum"
4034591000006119,"Cancer metastatic to large intestine"
722441000006110,"Malignant neoplasm of rectosigmoid junction"
3219021000006112,"Pigmented epitheliomatosis"
2734661000006117,"Tumor, metastatic"
2823881000006111,"Ameloblastic odontosarcoma"
305181000006113,"[M]Alveolar adenocarcinoma"
11904281000006113,"Secondary and unspec malig neop superficial cervical LN"
2891041000006117,"Carcinoma - diffuse type"
316181000006119,"[M]Schneiderian carcinoma"
2793081000006114,"Malignant melanoma in melanosis"
3695151000006118,"Round cell sarcoma"
3559191000006114,"Periosteal fibrosarcoma"
2813791000006111,"Malignant G cell tumour"
1774851000006115,"Trichoblastoma"
3908561000006118,"Intraductal carcinoma, noninfiltrating, no International Classification of Diseases for Oncology subtype"
473991000000119,"Malignant neoplasm of descended testis NOS"
304271000006116,"[M]Acinar cell carcinoma"
2803661000006110,"Fascial fibrosarcoma"
4622011000006117,"Bone tumour/metastasis irradiation"
4026951000006110,"Primary malignant neoplasm of nasal bone"
4035341000006118,"Metastatic malignant neoplasm to lymph nodes of lower limb"
3766911000006117,"Malignant interstitial cell tumor"
3898811000006111,"Tumor, malignant"
704711000006119,"Metastases of respiratory and/or digestive systems"
316041000006114,"[M]Retinoblastoma, undifferentiated type"
3299791000006112,"Liposarcoma morphology"
5645731000006110,"Malignant tumor of lacrimal drainage structure"
312171000006116,"[M]Medullary carcinoma with lymphoid stroma"
4027961000006114,"Primary malignant neoplasm of skin of ankle"
396171000006118,"[X]Malignant melanoma of other+unspecified parts of face"
4418351000006113,"Mucinous cystic tumor of borderline malignancy"
3284111000006118,"Malignant giant cell tumor of soft parts"
310661000006117,"[M]Islet cell carcinoma"
6243101000006118,"Cancer of cervix"
5595371000006112,"Malignant tumour of external ear"
12762211000006117,"Malignant tumor of duodenum"
720791000006111,"Malignant neoplasm of upper lip, buccal aspect"
6245291000006117,"Malignant tumour of biliary tract"
157961000006111,"Secondary and unspec malignant neoplasm mastoid lymph nodes"
6245561000006110,"Malignant tumour of mastoid air cells"
7347901000006115,"Carcinoma of cheek"
4747831000006110,"Malignant tumor of tympanic antrum"
6052161000006116,"Local recurrence of malignant tumor of urinary bladder"
4027691000006110,"Primary malignant neoplasm of respiratory tract"
4745351000006119,"Malignant tumor of frenum of upper lip"
2737471000006115,"Fibrochondrosarcoma"
723501000006117,"Malignant neoplasm of parotid gland"
3067781000006111,"Infiltrating duct and lobular carcinoma"
6245711000006117,"CA - Cancer of larynx"
4745221000006116,"Malignant tumour of oral aspect of upper lip"
151621000006119,"Secondary malignant neoplasm of small intestine and duodenum"
3222051000006115,"Choriocarcinoma, no International Classification of Diseases for Oncology subtype"
2896301000006113,"Tubular androblastoma with lipid storage"
3435771000006116,"Hurthle cell carcinoma"
3549251000006113,"Intraductal papillary adenocarcinoma with invasion"
4746111000006112,"Malignant tumour of posterior wall of oropharynx"
396601000006116,"[X]Malignant neoplasm/peripheral nerves of trunk,unspecified"
4036891000006114,"Secondary cancer of ovary"
6247301000006112,"Malignant tumour of anus"
12762151000006112,"Malignant tumor of rectum"
4033891000006119,"Secondary malignant neoplasm of infraclavicular lymph nodes"
2991931000006117,"Mesonephroid clear cell adenocarcinoma"
309451000006111,"[M]Gonadoblastoma"
2710131000006118,"Malignant granular cell myoblastoma"
6246161000006113,"Malignant tumour of fallopian tube"
2710111000006112,"Malignant granular cell tumour"
310971000006117,"[M]Leptomeningeal sarcoma"
724781000006117,"Malignant neoplasm of laryngopharynx"
4745721000006110,"Malignant tumor of anterior floor of mouth"
4163511000006114,"Kaposi sarcoma"
5347751000006115,"IEC - Intraepidermal carcinoma of skin"
305701000006117,"[M]Astrocytoma, anaplastic type"
6719371000006112,"Generalized cancer"
11904071000006116,"Secondary and unspec malig neop diaphragmatic lymph nodes"
3156401000006114,"Masculinovoblastoma"
311361000006117,"[M]Lymphoblastoma NOS"
308291000006112,"[M]Epithelioma, malignant"
3085201000006117,"Alveolar adenocarcinoma"
4041371000006113,"Metastatic malignant neoplasm to tongue"
880111000006111,"Ca upper limb bones/scapula"
6244821000006119,"Malignant tumor of esophagus"
4035461000006113,"Metastasis to upper limb lymph node"
4419881000006119,"Parafollicular cell carcinoma"
11904051000006114,"Secondary and unspec malig neop deep inguinal lymph nodes"
4024441000006113,"Cutaneous malignant melanoma"
12762131000006117,"Malignant tumor of tonsil"
7364181000006113,"Cancer of parietal pleura"
2928221000006110,"Gynandroblastoma"
3908461000006119,"Intraductal carcinoma, noninfiltrating"
881291000006118,"Malignant neoplasms"
2734701000006113,"Tumour, metastatic"
315541000006110,"[M]Pleomorphic rhabdomyosarcoma"
3549271000006115,"Infiltrating papillary adenocarcinoma"
6245751000006116,"Malignant tumor of subglottis"
5347771000006113,"Intraepidermal carcinoma of skin"
5353931000006117,"Malignant tumour of acoustic vestibular nerve"
5355251000006118,"CA - Cancer of unknown origin"
6247321000006119,"Malignant tumour of cloacogenic zone"
4213161000006119,"Pseudomyxoma peritonei"
6243141000006116,"Cervical cancer"
3897091000006114,"Pseudoglandular squamous cell carcinoma"
2991911000006111,"Clear cell adenocarcinoma, mesonephroid"
7364661000006113,"Cancer of respiratory system"
880131000006117,"Ca lower limb bones"
5344731000006115,"Malignant tumor of anterior tonsillar pillar"
4035711000006116,"Metastatic malignant neoplasm to mediastinal lymph nodes"
4745451000006114,"Malignant tumor of mucosa of lip"
6243951000006117,"Malignant tumor of gingiva"
6245271000006118,"Malignant tumor of rectosigmoid junction"
4163531000006115,"Kaposi sarcoma of skin"
7358381000006114,"Cancer of mandible"
4035171000006112,"Metastatic malignant neoplasm to lung"
3750491000006113,"Ewing sarcoma"
4750201000006117,"Malignant neoplasm of vault of bladder"
3369481000006110,"Pancreatoblastoma"
6245731000006111,"Cancer of larynx"
722901000006117,"Malignant neoplasm of peripheral nerve,upp limb,incl should"
6247051000006114,"Malignant tumour of pineal gland"
2799391000006113,"Granulosa cell tumour, malignant"
311651000006111,"[M]Malignant giant cell tumour of soft parts"
6362341000006111,"Malignant tumour of uterus"
310491000006110,"[M]Intraepidermal carcinoma NOS"
6244571000006116,"Malignant tumour of vallecula"
6243411000006110,"Malignant tumor of soft tissue of pelvis"
6245251000006111,"Splenic flexure colon cancer"
11904091000006115,"Secondary and unspec malig neop inferior epigastric LN"
399731000006113,"[X]Neoplasm/uncertain+unknown behavior/other urinary organs"
1774911000006111,"Metastasis stage M1b"
307671000006114,"[M]Dysgerminoma"
988741000006117,"Secondary Ca GIT"
12702551000006118,"Secondary and unspec malig neop superfic tracheobronchial LN"
3961581000006117,"Verrucous epidermoid carcinoma"
313201000006110,"[M]Mucous adenocarcinoma"
4025601000006112,"Primary malignant neoplasm of diaphragm"
879921000006117,"Ca rectum + Ca anus NOS"
12762171000006119,"Malignant tumor of hepatic flexure"
6247591000006114,"Malignant tumor of spleen"
726561000006114,"Malignant neoplasm of cornea"
6246431000006114,"Malignant scrotal tumor"
304521000006119,"[M]Adenocarcinoma in adenomatous polposis coli"
755671000006113,"Kaposi's sarcoma, unspecified"
4033851000006113,"Metastatic malignant neoplasm to iliac lymph nodes"
3782101000006115,"Pleomorphic xanthoastrocytoma"
3962951000006114,"Brenner tumour, borderline malignancy"
723601000006116,"Malignant neoplasm of other and ill defined site NOS"
420471000006114,"[X]Personl hist/malignt neoplsm/oth resp+intrathoracic organ"
6245461000006114,"Malignant retroperitoneal tumor"
12762111000006111,"Malignant tumor of ureter"
5340321000006112,"Tumor-node-metastasis (TNM) tumour staging system"
11903951000006112,"Secondary malignant neoplasm of other respiratory organs"
3435751000006114,"Oncocytic carcinoma"
359291000006111,"[X]2ndry+unspcf malignant neoplasm lymph nodes/multi regions"
4029161000006117,"Primary malignant neoplasm of ulna"
4745411000006113,"Malignant tumour of labial mucosa"
399751000006118,"[X]Neoplasm/uncertain+unknown behaviour/other parts/CNS"
3773711000006116,"Leptomeningeal sarcoma"
2685791000006118,"Adenocystic carcinoma"
305081000006112,"[M]Aesthesioneuroblastoma"
4757321000006119,"Monstrocellular sarcoma"
316141000006113,"[M]Sarcoma botryoides"
3824461000006113,"Superficial spreading adenocarcinoma"
720021000006112,"Malignant neoplasm/bones+articular cartilage/limb,unspfd"
4748931000006116,"Kaposi's sarcoma of soft tissues"
2833411000006117,"Beta cell tumour, malignant"
3902311000006113,"Tumour, borderline malignancy"
310741000006110,"[M]Juvenile breast carcinoma"
6243991000006111,"Malignant tumor of upper gingiva"
4028251000006118,"Primary malignant neoplasm of skin of hand"
3308471000006116,"Kaposi's sarcoma"
2833431000006111,"Malignant beta cell tumor"
4746881000006114,"Malignant tumour of cardia"
12204961000006112,"Metastatic colorectal cancer"
3709631000006114,"Infantile embryonal carcinoma"
11908461000006111,"[M]Oxyphilic adenoma or adenocarcinoma NOS"
3147491000006115,"Spindle cell melanoma - type B"
4747771000006116,"Malignant tumor of auditory tube"
1576201000006111,"Cause of Death- Malignant Neoplasms"
6246701000006111,"Malignant orbital tumor"
359271000006110,"[X]2ndry malignant neoplasm/bladder+oth+unsp urinary organs"
3865811000006117,"Malignant tumor - giant cell type"
1814931000006110,"HIV disease resulting in Kaposi sarcoma"
2589811000006111,"Papillotubular adenocarcinoma"
4750781000006117,"Malignant tumor of choroid plexus"
6244881000006115,"CA - Cancer of esophagus"
4034491000006118,"Cancer metastatic to kidney"
2594581000006117,"Small cell carcinoma, intermediate cell"
11908501000006111,"[M]Papillary adenoma or adenocarcinoma NOS"
6247011000006113,"Malignant tumor of pituitary gland"
11925761000006119,"Malignant neoplasm of jaw NOS"
723541000006115,"Malignant neoplasm of orbit"
311091000006110,"[M]Leydig cell tumour, malignant"
6245521000006116,"Malignant tumor of nasal cavity"
3958781000006114,"Lobular adenocarcinoma"
157771000006118,"Secondary and unspec malig neop lymph nodes multiple sites"
4028271000006111,"Primary malignant neoplasm of skin of hip"
988761000006118,"Disseminated Ca -unspecif site"
6248191000006118,"Malignant tumor of kidney"
308351000006112,"[M]Ewing's sarcoma"
4747751000006114,"Malignant tumor of Eustachian tube"
157501000006118,"Secondary and unspec malig neop axilla and upper limb LN"
6246121000006119,"Malignant tumor of ovary"
2952071000006116,"Follicular adenocarcinoma - well differentiated"
3908481000006112,"Intraductal carcinoma"
309511000006111,"[M]Granular cell tumours and alveolar soft part sarcoma"
6246411000006115,"Malignant tumor of scrotum"
4161771000006110,"Overlapping malignant neoplasm of skin"
4040231000006113,"Secondary malignant neoplasm of spinal cord"
6691681000006114,"Malignant peripheral nerve sheath tumor"
12704601000006112,"Malignant tumour of upper labial mucosa"
5911451000006117,"Malignant tumor of unknown origin or ill-defined site"
11925741000006118,"Malignant neoplasm of inguinal region NOS"
3033891000006116,"Haemangioendothelial sarcoma"
3773731000006110,"Meningothelial sarcoma"
720041000006117,"Malignant neoplasm/overlapping lesion/feml genital organs"
2809001000006115,"Teratoblastoma, malignant"
729481000006112,"Malig neop of kidney and other unspecified urinary organs"
4746321000006119,"Malignant tumour of pharyngeal tonsil"
5355231000006113,"Malignant tumour - unknown primary"
6247031000006119,"CA - Cancer of pituitary gland"
3766851000006113,"Leydig cell tumour, malignant"
12726621000006116,"Secondary malignant neoplasm of other specified site NOS"
316121000006118,"[M]Round cell liposarcoma"
312251000006118,"[M]Melanocarcinoma"
6242811000006116,"Malignant tumor of lip"
2643801000006111,"Chondroblastoma morphology"
396251000006115,"[X]Malignant neoplasm of eye, brain and other parts of cent"
2698611000006110,"Squamous cell carcinoma, microinvasive"
4412761000006114,"Pituitary carcinoma"
6244591000006115,"Malignant tumour of branchial cleft"
6243971000006110,"CA - Cancer of gum"
6362361000006110,"CA - Cancer of uterus"
6300131000006118,"Malignant Neoplasm (Morphology)"
3480001000006113,"Pancreatic endocrine tumour, malignant"
2663671000006111,"Squamous cell carcinoma - spindle cell"
4041881000006117,"Metastatic malignant neoplasm to ureter"
3933091000006116,"Alveolar soft part sarcoma"
3674221000006110,"Follicular carcinoma - moderately differentiated"
1963961000006114,"Treatment for progression of primary cancer (second or subsequent)"
4034361000006115,"Metastatic malignant neoplasm to jejunum"
6247671000006112,"Malignant tumour of upper limb"
4032361000006114,"Metastatic malignant neoplasm to duodenum"
6869681000006117,"Personal history of primary malignant neoplasm of lung"
3659781000006119,"Malignant epithelioma"
6245671000006116,"Malignant tumour of sphenoid sinus"
315511000006111,"[M]Pleomorphic cell sarcoma"
5340311000006116,"Tumor-node-metastasis (TNM) tumor staging system"
6243151000006119,"Malignant tumour of adrenal gland"
6869591000006118,"Personal history of primary malignant neoplasm of female genital organ"
3737101000006112,"Esthesioneuroblastoma"
3929841000006115,"Undifferentiated pleomorphic cell sarcoma"
722341000006119,"Malignant neoplasm of prepylorus of stomach"
396541000006115,"[X]Malignant neoplasm/other specified male genital organs"
720951000006119,"Malignant neoplasm of urachus"
3330041000006110,"Acidophil adenocarcinoma"
2868371000006118,"Pseudosarcomatous carcinoma"
215791000000112,"[M]Juxtacortical osteosarcoma"
3908541000006117,"Non-infiltrating intraductal adenocarcinoma"
6243851000006114,"Malignant tumour of submandibular gland"
307891000006114,"[M]Endometrial stromal sarcoma"
2772151000006117,"CA - Cholic acid"
4034021000006111,"Secondary malignant neoplasm of intercostal lymph nodes"
6243241000006113,"Malignant tumour of lung"
5344741000006113,"Malignant tumor of anterior faucial pillar"
157491000006114,"Secondary and unspec malig neop anterior cervical LN"
4041091000006111,"Retroperitoneal metastasis"
4745641000006114,"Malignant tumor of anterior two-thirds of tongue - ventral surface"
6246901000006114,"Malignant tumor of spinal cord"
3708791000006113,"Reserve cell carcinoma"
2546721000006114,"Paget's disease, mammary"
3647391000006114,"Endometrial sarcoma"
316031000006116,"[M]Retinoblastoma, differentiated type"
3934051000006113,"Ameloblastoma, malignant"
933251000006113,"Adenocarcinoma of rectum"
3285731000006112,"Carcinoid tumor, argentaffin, malignant"
881281000006116,"Malignant neoplasm NOS"
340511000006111,"[V]Follow-up examination aft surgery for malignant neoplasm"
3170641000006112,"Renal cell adenocarcinoma"
11907871000006118,"Mesothelioma (malignant, clinical disorder)"
5590691000006111,"Dermatofibrosarcoma"
6362191000006116,"Malignant tumor of adrenal cortex"
4026491000006110,"CA - Liver cancer"
2629941000006115,"Mixed tumour, malignant"
4024501000006112,"Primary malignant neoplasm of acromion"
880591000006113,"Secondary nodes -intrathoracic"
2701771000006114,"Osteofibrosarcoma"
4163451000006114,"Overlapping malignant neoplasm of heart, mediastinum and pleura"
4745981000006111,"Malignant tumor of tonsillar pillar"
307191000006116,"[M]Composite carcinoid"
3467831000006112,"Embryonal sarcoma"
5572871000006116,"Malignant tumour of lipstick area of lip"
11904041000006112,"Secondary and unspec malig neop deep cervical LN"
6244281000006116,"Malignant tumour of uvula"
3647401000006111,"Endometrioid stromal sarcoma, high grade"
3446351000006115,"Anaplastic carcinoma"
3333871000006118,"Composite carcinoid"
3708801000006114,"Round cell carcinoma"
4747461000006116,"Malignant tumor of Islets of Langerhans"
6242891000006114,"Malignant tumour of caecum"
12732231000006119,"Malignant neoplasm of uterine adnexa NOS"
6245061000006117,"Hepatic flexure colon cancer"
6244631000006115,"Malignant tumour of superior wall of nasopharynx"
6246281000006111,"Malignant tumor of prepuce"
6246021000006115,"Malignant tumour of soft tissue of head"
726071000006111,"Malignant neoplasm of endocardium"
309551000006112,"[M]Granulosa cell tumour, malignant"
2794851000006111,"Synovial sarcoma - biphasic"
4041971000006114,"Metastatic tumor to urethra"
6364541000006112,"Cancer of skin"
3516141000006115,"Lymphangiosarcoma of skin"
4750191000006115,"Malignant tumour of bladder dome"
2653191000006112,"Epithelial-myoepithelial carcinoma"
157581000006110,"Secondary and unspec malig neop deep inguinal lymph nodes"
2438791000000114,"Malignant melanoma stage IIIC"
2905771000006117,"Liver cell carcinoma"
721991000006115,"Malignant neoplasm of sigmoid colon"
4025791000006112,"Primary malignant neoplasm of exocervix"
727381000006110,"Malignant neoplasm of base of tongue"
4029811000006113,"Cancer metastatic to adrenal gland"
4751161000006116,"Malignant tumor of abdomen"
6247331000006116,"Malignant tumor of cloacogenic zone"
6243941000006119,"Malignant tumor of alveolar mucosa"
4036881000006111,"Metastasis to ovary"
308241000006115,"[M]Epithelioid leiomyosarcoma"
310281000006113,"[M]Infantile fibrosarcoma"
1985171000006118,"H/O: malignant neoplasm of cervix"
880601000006117,"Secondary nodes - intra.abdom."
310891000006112,"[M]Leiomyoblastoma"
4032901000006112,"Secondary malignant neoplasm of female breast"
3897101000006115,"Squamous cell carcinoma, acantholytic"
3316471000006115,"Bile duct cystadenocarcinoma"
705211000006111,"Mesothelioma of pleura"
6246981000006117,"Malignant tumor of parathyroid gland"
4039751000006117,"Metastasis to skin"
11904291000006111,"Secondary and unspec malig neop superficial inguinal LN"
151321000006111,"Secondary malignant neoplasm of large intestine and rectum"
5911411000006118,"Malignant tumor of frenum of lip"
3926021000006110,"Signet ring cell adenocarcinoma"
4031061000006119,"Osseous metastasis"
12459691000006117,"[V]Personal history of malignant neoplasm of larynx"
11925781000006112,"Malignant neoplasm of flank NOS"
6244541000006112,"CA - Cancer of tonsil"
6245601000006110,"Malignant tumour of maxillary antrum"
4031231000006118,"Secondary malignant neoplasm of hilar lymph nodes"
304681000006116,"[M]Adenocarcinomas"
315681000006117,"[M]Primitive polar spongioblastoma"
880681000006114,"Secondary Ca liver"
3854321000006114,"Medulloblastoma, no ICD-O subtype"
2786361000006112,"Squamous cell carcinoma, keratinizing"
6246891000006110,"Malignant tumour of spinal cord"
2891021000006112,"Adenocarcinoma, diffuse type"
4039761000006115,"Cancer metastatic to skin"
3428621000006117,"Apocrine adenocarcinoma"
11925691000006115,"Malignant neoplasm of lip unspecified, inner aspect"
3222001000006119,"Chorioepithelioma"
729291000006111,"Malig neop connective and soft tissue upper limb/shoulder"
4746951000006110,"Malignant neoplasm of gastro-esophageal junction"
157941000006112,"Secondary and unspec malig neop superficial mesenteric LN"
2588811000006118,"Schneiderian carcinoma"
11989701000006113,"Human immunodeficiency virus with secondary cancers"
4033841000006111,"Secondary malignant neoplasm of iliac lymph nodes"
5595381000006110,"Malignant tumor of external ear"
6242881000006111,"CA - Cancer of stomach"
3944871000006114,"Malignant tumor - spindle cell type"
721291000006110,"Malignant neoplasm of thyroid gland"
3695161000006116,"Undifferentiated round cell sarcoma"
6244371000006111,"Malignant tumour of retromolar area"
12723331000006119,"Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes"
3519261000006119,"Nonencapsulated sclerosing carcinoma"
6246451000006119,"Cancer of scrotum"
3333861000006113,"Mixed adenoneuroendocrine carcinoma"
4040571000006114,"Metastatic malignant neoplasm to submandibular lymph nodes"
4170531000006116,"Overlapping malignant neoplasm of stomach"
307811000006116,"[M]Embryonal liposarcoma"
151331000006114,"Secondary malignant neoplasm of liver"
309301000006115,"[M]Gliomatosis cerebri"
4751071000006110,"Malignant tumour of craniopharyngeal duct"
6245421000006115,"Malignant tumour of head of pancreas"
11925531000006118,"Malignant neoplasm of ventral tongue surface NOS"
4750281000006114,"Malignant tumor of bladder neck"
729281000006113,"Malig neop connective and soft tissue other specified site"
4035331000006111,"Secondary malignant neoplasm of lymph nodes of lower limb"
6246191000006117,"Malignant tumor of vagina"
880431000006110,"Ca penis"
3519271000006114,"Nonencapsulated sclerosing adenocarcinoma"
4745901000006119,"Malignant tumor of lower labial sulcus"
3127731000006111,"Hemangiosarcoma"
6244791000006111,"Malignant tumour of pyriform sinus"
308951000006111,"[M]Gelatinous adenocarcinoma"
12455871000006117,"[M]Seminomas"
3075151000006118,"Non-keratinising squamous cell carcinoma - small cell"
4255571000006113,"Soft tissue tumor AND/OR sarcoma"
1576251000006110,"Cause of Death- carcinoma of oesophagus"
6246731000006115,"Malignant tumour of cornea"
3464161000006118,"Mixed adenocarcinoma and epidermoid carcinoma"
720521000006117,"Malignant neoplasm skin of other and unspecified parts face"
11904131000006118,"Secondary and unspec malig neop intercostal lymph nodes"
4750721000006116,"Malignant tumor of hypothalamus"
6244121000006113,"CA - Cancer of floor of mouth"
2438711000000117,"Malignant melanoma stage IIIA"
3944881000006112,"Malignant tumor - fusiform cell type"
638841000000113,"Siewert type I adenocarcinoma"
4042481000006114,"Cancer metastatic to vulva"
6364091000006114,"Cancer of exocervix"
907401000006110,"[RFC] Cancer of the mouth"
4163631000006116,"Kaposi sarcoma of multiple organs"
727911000006116,"Malignant neoplasm of ampulla of Vater"
4750031000006115,"Malignant tumor of body of penis"
880151000006112,"Melanoma of skin"
4751331000006110,"Cancer metastatic to cervix"
3759351000006116,"Neurilemmosarcoma"
4745891000006118,"Malignant tumour of lower labial sulcus"
11918251000006111,"[X]Malignant neoplasm-pluriglandular involvement,unspecified"
3264681000006117,"Adenocarcinoma in multiple adenomatous polyps"
4746251000006117,"Malignant tumor of posterior wall of nasopharynx"
314121000006112,"[M]Odontoameloblastoma"
6620981000006119,"Bladder cancer"
6246201000006119,"Cancer of vagina"
907391000006113,"[RFC] Cancer of the oesophagus"
6243491000006117,"Malignant tumor of vermilion border of upper lip"
3852661000006118,"Malignant rhabdoid tumour"
4029361000006119,"Primary malignant neoplasm of ventral surface of tongue"
5912021000006113,"Germinoblastic sarcoma"
4032371000006119,"Cancer metastatic to duodenum"
4035751000006115,"Secondary malignant tumor of mediastinum"
6245841000006113,"Malignant tracheal tumour"
723401000006118,"Malignant neoplasm of pancreas"
1785801000006111,"[M]Trichoblastoma"
11906231000006119,"[M]Apocrine adenoma or adenocarcinoma NOS"
313521000006119,"[M]Myxoid chondrosarcoma"
6243071000006111,"Gallbladder Ca"
4027531000006112,"Primary malignant neoplasm of presacral region"
4034891000006116,"Metastatic malignant neoplasm to liver"
6247751000006112,"Cancer of oral cavity"
4034441000006110,"Metastatic tumor in kidney"
6362301000006114,"Malignant tumour of body of uterus"
4746491000006110,"Malignant tumour aryepiglottic fold - hypopharyngeal aspect"
3678821000006116,"Colloid carcinoma"
3186671000006113,"Giant cell carcinoma"
726331000006111,"Malignant neoplasm of colon"
2989341000006111,"Mesothelioma, biphasic"
314451000006112,"[M]Osteogenic sarcoma NOS"
2985501000006118,"Cribriform carcinoma"
6363661000006110,"Ca main bronchus"
6248091000006119,"Malignant tumor of penis"
3843581000006117,"Paget disease and infiltrating duct carcinoma of breast"
308701000006114,"[M]Fibrous mesothelioma, malignant"
5511561000006114,"Malignant neoplasm of digestive organs and peritoneum"
6245931000006113,"Malignant tumour of endocardium"
725191000006116,"Malignant neoplasm of hepatic flexure of colon"
4750111000006113,"Malignant tumor of tunica vaginalis"
11908841000006110,"[M]Sebaceous adenoma and adenocarcinoma"
4037391000006116,"Metastatic malignant neoplasm to parotid lymph nodes"
307631000006111,"[M]Duct carcinoma NOS"
6244211000006111,"CA - Cancer of buccal mucosa"
3616471000006114,"Olfactory neuroepithelioma"
312881000006110,"[M]Mixed islet cell and exocrine adenocarcinoma"
4170281000006118,"Overlapping malignant neoplasm of tongue"
2930491000006110,"Odontogenic tumor, malignant"
8232021000006114,"Grade 1 (Stage pTa) papillary urothelial/transitional cell carcinoma"
4163371000006112,"Malignant mesothelioma"
6245681000006118,"Malignant tumor of sphenoid sinus"
2629951000006118,"Mixed tumor, malignant"
3568251000006114,"Polypoid squamous cell carcinoma"
722511000006112,"Malignant neoplasm of retained testis"
11925601000006110,"Malignant neoplasm of supraclavicular fossa NOS"
317411000006116,"[M]Telangiectatic osteosarcoma"
307271000006112,"[M]Cribriform carcinoma"
305271000006115,"[M]Ameloblastic odontosarcoma"
157571000006112,"Secondary and unspec malig neop deep cervical LN"
725811000006116,"Malignant neoplasm of glossopalatine fold"
4749451000006111,"Malignant neoplasm of skin of scalp"
3882451000006110,"SCC - Intraepidermal squamous cell carcinoma - Bowen's type"
305201000006114,"[M]Alveolar cell carcinoma"
308491000006111,"[M]Fibroblastic osteosarcoma"
2513181000006113,"Malignant melanoma in junctional naevus"
157661000006116,"Secondary and unspec malig neop inguinal and lower limb LN"
12201291000006114,"Malignant mixed mesodermal tumour"
305741000006115,"[M]Balloon cell melanoma"
310271000006110,"[M]Infantile embryonal carcinoma"
6362181000006119,"Malignant tumour of adrenal cortex"
309131000006114,"[M]Giant cell tumour of bone, malignant"
6245341000006119,"Extrahepatic bile duct cancer"
880521000006111,"Ca cerebrum"
3338931000006116,"Desmoplastic melanoma, amelanotic"
3934061000006110,"Adamantinoma, malignant (except of Tibia and Long bones, M-92613)"
6243861000006111,"Malignant tumor of submandibular gland"
6616761000006119,"Cancer of prostate"
4749991000006111,"Cancer of ectopic testis"
1773121000006115,"Small cell lung cancer"
6247661000006117,"Malignant tumor of axilla"
6245591000006119,"Malignant tumor of maxillary sinus"
721041000006111,"Malignant neoplasm of uvula"
6245391000006111,"CA - Cancer of pancreas"
7347041000006119,"Cancer of carotid body"
6246031000006117,"Malignant tumor of soft tissue of head"
4037851000006117,"Cancer metastatic to pleura"
3620201000006112,"Papillary mucinous cystadenocarcinoma"
3581661000006118,"Malignant alpha cell tumor"
4746501000006119,"Malignant tumor aryepiglottic fold - hypopharyngeal aspect"
12719101000006119,"Malignant neoplasm of greater curve of stomach unspecified"
2720021000006113,"Glomoid sarcoma"
6244711000006118,"Malignant tumor of laryngopharynx"
4163201000006114,"Overlapping malignant neoplasm of nasopharynx"
1697891000006116,"Malignant melanoma of iris"
4035241000006113,"Metastatic malignant neoplasm to lymph node"
4746701000006113,"Malignant tumour of upper third of oesophagus"
1806421000006110,"Malignant neoplasm of skin"
3760001000006118,"Pleomorphic rhabdomyosarcoma, adult type"
2533101000006110,"NM - Nodular melanoma"
2726021000006111,"Embryonal rhabdomyosarcoma, pleomorphic"
1962651000006113,"Second or subsequent treatment for metastatic disease following an unknown primary"
2656161000006112,"Undifferentiated spindle cell sarcoma"
722761000006119,"Malignant neoplasm of pelvis"
4747381000006117,"Ca tail of pancreas"
6242971000006119,"Cecal cancer"
312631000006110,"[M]Metatypical carcinoma"
6248101000006113,"Cancer of penis"
729401000006115,"Malig neop of connective and soft tissue of hip and leg"
12459681000006115,"[V]Personal history of malignant neoplasm of breast"
316821000006112,"[M]Spindle cell sarcoma"
6246531000006113,"Cancer of ureter"
724621000006112,"Malignant neoplasm of mastoid air cells"
2747671000006116,"Hepatocellular carcinoma, fibrolamellar"
4031141000006119,"Metastatic malignant neoplasm to brain"
11925861000006112,"Malignant neoplasm of back NOS"
4034901000006117,"Liver secondary cancer"
6244451000006113,"Malignant tumour of tonsil"
5347611000006112,"Cutaneous squamous cell carcinoma"
880771000006118,"Ca - unspecified site"
12732221000006117,"Other malignant neoplasm of skin"
151401000006110,"Secondary malignant neoplasm of other specified site NOS"
309091000006112,"[M]Giant cell glioblastoma"
6244991000006113,"Malignant tumor of colon"
880231000006111,"Ca skin - upper limb"
4746171000006115,"Cancer of nasopharynx"
6621001000006115,"CA - Bladder cancer"
177051000006111,"Renal malignant neoplasm"
5347621000006116,"SCC - Squamous cell carcinoma of skin"
151151000006117,"Secondary malig neop of small intestine or duodenum NOS"
308771000006115,"[M]Follicular adenocarcinoma, well differentiated type"
4028921000006119,"Primary malignant neoplasm of temporal bone"
4750401000006116,"Malignant tumour of renal calyx"
6243601000006114,"Malignant tumor of commissure of lip"
8052181000006118,"GP (general practitioner) OOH (out of hours) service notified of cancer care plan"
4746161000006110,"Malignant tumor of postnasal space"
4747921000006115,"Malignant tumor of supraglottis"
